species_id,species,superclass,class,order,family,subfamily,genus,epithet,author,common_name_br,category_iucn,endemic_br
bir_354,Calidris subruficollis,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Arenariinae,Calidris,subruficollis,"(Vieillot, 1819)",maçarico-acanelado,VI (N),NA
bir_355,Calidris melanotos,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Arenariinae,Calidris,melanotos,"(Vieillot, 1819)",maçarico-de-colete,VI (N),NA
bir_356,Calidris pusilla,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Arenariinae,Calidris,pusilla,"(Linnaeus, 1766)",maçarico-rasteirinho,VI (N),NA
bir_357,Calidris mauri,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Arenariinae,Calidris,mauri,"(Cabanis, 1857)",maçarico-do-alasca,VA (N),NA
bir_358,Limnodromus griseus,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Scolopacinae,Limnodromus,griseus,"(Gmelin, 1789)",maçarico-de-costas-brancas,VI (N),NA
bir_359,Gallinago undulata,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Scolopacinae,Gallinago,undulata,"(Boddaert, 1783)",narcejão,BR,NA
bir_360,Gallinago paraguaiae,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Scolopacinae,Gallinago,paraguaiae,"(Vieillot, 1816)",narceja,BR,NA
bir_361,Phalaropus tricolor,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Phalaropus,tricolor,"(Vieillot, 1819)",pisa-n'água,VI (N),NA
bir_362,Phalaropus lobatus,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Phalaropus,lobatus,"(Linnaeus, 1758)",pisa-n'água-de-pescoço-vermelho,VA (N?),NA
bir_363,Phalaropus fulicarius,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Phalaropus,fulicarius,"(Linnaeus, 1758)",pisa-n'água-de-bico-grosso,VA (N?),NA
bir_364,Xenus cinereus,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Xenus,cinereus,"(Guldenstadt, 1774)",maçarico-tereque,VA (E),NA
bir_365,Actitis macularius,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Actitis,macularius,"(Linnaeus, 1766)",maçarico-pintado,VI (N),NA
bir_366,Tringa solitaria,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Tringa,solitaria,"Wilson, 1813",maçarico-solitário,VI (N),NA
bir_367,Tringa melanoleuca,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Tringa,melanoleuca,"(Gmelin, 1789)",maçarico-grande-de-perna-amarela,VI (N),NA
bir_368,Tringa inornata,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Tringa,inornata,"(Brewster, 1887)",maçarico-grande-de-asa-branca,VA# (N),NA
bir_369,Tringa semipalmata,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Tringa,semipalmata,"(Gmelin, 1789)",maçarico-de-asa-branca,VI (N),NA
bir_370,Tringa flavipes,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Tringa,flavipes,"(Gmelin, 1789)",maçarico-de-perna-amarela,VI (N),NA
bir_371,Tringa totanus,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Tringa,totanus,"(Linnaeus, 1758)",maçarico-de-perna-vermelha,VA (E),NA
bir_372,Tringa glareola,Tetrapoda,Aves,Charadriiformes,Scolopacidae,Tringinae,Tringa,glareola,"Linnaeus, 1758",maçarico-de-bico-curto,VA (E),NA
bir_373,Thinocorus rumicivorus,Tetrapoda,Aves,Charadriiformes,Thinocoridae,NA,Thinocorus,rumicivorus,"Eschscholtz, 1829",agachadeira-mirim,VA (S),NA
bir_374,Jacana jacana,Tetrapoda,Aves,Charadriiformes,Jacanidae,NA,Jacana,jacana,"(Linnaeus, 1766)",jaçanã,BR,NA
bir_375,Nycticryphes semicollaris,Tetrapoda,Aves,Charadriiformes,Rostratulidae,NA,Nycticryphes,semicollaris,"(Vieillot, 1816)",narceja-de-bico-torto,BR,NA
bir_376,Glareola pratincola,Tetrapoda,Aves,Charadriiformes,Glareolidae,NA,Glareola,pratincola,"(Linnaeus, 1766)",perdiz-do-mar,VA (E),NA
bir_377,Stercorarius skua,Tetrapoda,Aves,Charadriiformes,Stercorariidae,NA,Stercorarius,skua,"(Brünnich, 1764)",mandrião-grande,VA# (E),NA
bir_378,Stercorarius chilensis,Tetrapoda,Aves,Charadriiformes,Stercorariidae,NA,Stercorarius,chilensis,"Bonaparte, 1857",mandrião-chileno,VI (S),NA
bir_379,Stercorarius maccormicki,Tetrapoda,Aves,Charadriiformes,Stercorariidae,NA,Stercorarius,maccormicki,"Saunders, 1893",mandrião-do-sul,VI (S),NA
bir_380,Stercorarius antarcticus,Tetrapoda,Aves,Charadriiformes,Stercorariidae,NA,Stercorarius,antarcticus,"(Lesson, 1831)",mandrião-antártico,VI (S),NA
bir_381,Stercorarius pomarinus,Tetrapoda,Aves,Charadriiformes,Stercorariidae,NA,Stercorarius,pomarinus,"(Temminck, 1815)",mandrião-pomarino,"VI (E?, N?)",NA
bir_382,Stercorarius parasiticus,Tetrapoda,Aves,Charadriiformes,Stercorariidae,NA,Stercorarius,parasiticus,"(Linnaeus, 1758)",mandrião-parasítico,"VI (E, N?)",NA
bir_383,Stercorarius longicaudus,Tetrapoda,Aves,Charadriiformes,Stercorariidae,NA,Stercorarius,longicaudus,"Vieillot, 1819",mandrião-de-cauda-comprida,"VI (N, E?)",NA
bir_384,Xema sabini,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Xema,sabini,"(Sabine, 1819)",gaivota-de-sabine,VA (N?),NA
bir_385,Chroicocephalus maculipennis,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Chroicocephalus,maculipennis,"(Lichtenstein, 1823)",gaivota-maria-velha,BR,NA
bir_386,Chroicocephalus cirrocephalus,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Chroicocephalus,cirrocephalus,"(Vieillot, 1818)",gaivota-de-cabeça-cinza,BR,NA
bir_387,Chroicocephalus ridibundus,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Chroicocephalus,ridibundus,"(Linnaeus, 1766)",gaivota-de-capuz-escuro,VA (E),NA
bir_388,Leucophaeus modestus,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Leucophaeus,modestus,"(Tschudi, 1843)",gaivota-cinzenta,VA (W),NA
bir_389,Leucophaeus atricilla,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Leucophaeus,atricilla,"(Linnaeus, 1758)",gaivota-alegre,VI (N),NA
bir_390,Leucophaeus pipixcan,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Leucophaeus,pipixcan,"(Wagler, 1831)",gaivota-de-franklin,VA (N),NA
bir_391,Larus atlanticus,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Larus,atlanticus,"Olrog, 1958",gaivota-de-rabo-preto,VI (S),NA
bir_392,Larus dominicanus,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Larus,dominicanus,"Lichtenstein, 1823",gaivotão,BR,NA
bir_393,Larus fuscus,Tetrapoda,Aves,Charadriiformes,Laridae,Larinae,Larus,fuscus,"Linnaeus, 1758",gaivota-da-asa-escura,VA (E),NA
bir_394,Anous stolidus,Tetrapoda,Aves,Charadriiformes,Laridae,Anoinae,Anous,stolidus,"(Linnaeus, 1758)",trinta-réis-escuro,BR,NA
bir_395,Anous minutus,Tetrapoda,Aves,Charadriiformes,Laridae,Anoinae,Anous,minutus,"Boie, 1844",trinta-réis-preto,BR,NA
bir_396,Gygis alba,Tetrapoda,Aves,Charadriiformes,Laridae,Gyginae,Gygis,alba,"(Sparrman, 1786)",grazina,BR,NA
bir_397,Rynchops niger,Tetrapoda,Aves,Charadriiformes,Laridae,Rynchopinae,Rynchops,niger,"Linnaeus, 1758",talha-mar,BR,NA
bir_398,Onychoprion fuscatus,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Onychoprion,fuscatus,"(Linnaeus, 1766)",trinta-réis-das-rocas,BR,NA
bir_399,Sternula antillarum,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Sternula,antillarum,"Lesson, 1847",trinta-réis-miúdo,"VI (N), BR",NA
bir_400,Sternula superciliaris,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Sternula,superciliaris,"(Vieillot, 1819)",trinta-réis-pequeno,BR,NA
bir_401,Phaetusa simplex,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Phaetusa,simplex,"(Gmelin, 1789)",trinta-réis-grande,BR,NA
bir_402,Gelochelidon nilotica,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Gelochelidon,nilotica,"(Gmelin, 1789)",trinta-réis-de-bico-preto,"BR, VI (N)",NA
bir_403,Chlidonias niger,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Chlidonias,niger,"(Linnaeus, 1758)",trinta-réis-negro,"VI (N, E)",NA
bir_404,Chlidonias leucopterus,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Chlidonias,leucopterus,"(Temminck, 1815)",trinta-réis-negro-de-asa-branca,VA (E),NA
bir_405,Sterna hirundo,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Sterna,hirundo,"Linnaeus, 1758",trinta-réis-boreal,"VI (N, E)",NA
bir_406,Sterna dougallii,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Sterna,dougallii,"Montagu, 1813",trinta-réis-róseo,"VI (N), VA (E)",NA
bir_407,Sterna paradisaea,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Sterna,paradisaea,"Pontoppidan, 1763",trinta-réis-ártico,VI (N),NA
bir_408,Sterna hirundinacea,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Sterna,hirundinacea,"Lesson, 1831",trinta-réis-de-bico-vermelho,BR,NA
bir_409,Sterna vittata,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Sterna,vittata,"Gmelin, 1789",trinta-réis-antártico,VA (S),NA
bir_410,Sterna trudeaui,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Sterna,trudeaui,"Audubon, 1838",trinta-réis-de-coroa-branca,BR,NA
bir_411,Thalasseus acuflavidus,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Thalasseus,acuflavidus,"(Cabot, 1847)",trinta-réis-de-bando,"BR, VI (S, N)",NA
bir_412,Thalasseus maximus,Tetrapoda,Aves,Charadriiformes,Laridae,Sterninae,Thalasseus,maximus,"(Boddaert, 1783)",trinta-réis-real,"BR, VI (S, N?)",NA
bir_413,Eurypyga helias,Tetrapoda,Aves,Eurypygiformes,Eurypygidae,NA,Eurypyga,helias,"(Pallas, 1781)",pavãozinho-do-pará,BR,NA
bir_414,Phaethon aethereus,Tetrapoda,Aves,Phaethontiformes,Phaethontidae,NA,Phaethon,aethereus,"Linnaeus, 1758",rabo-de-palha-de-bico-vermelho,"BR, VA# (N)",NA
bir_415,Phaethon rubricauda,Tetrapoda,Aves,Phaethontiformes,Phaethontidae,NA,Phaethon,rubricauda,"Boddaert, 1783",rabo-de-palha-de-cauda-vermelha,VA,NA
bir_416,Phaethon lepturus,Tetrapoda,Aves,Phaethontiformes,Phaethontidae,NA,Phaethon,lepturus,"Daudin, 1802",rabo-de-palha-de-bico-laranja,BR,NA
bir_417,Aptenodytes patagonicus,Tetrapoda,Aves,Sphenisciformes,Spheniscidae,NA,Aptenodytes,patagonicus,"Miller, 1778",pinguim-rei,VA (S),NA
bir_418,Spheniscus magellanicus,Tetrapoda,Aves,Sphenisciformes,Spheniscidae,NA,Spheniscus,magellanicus,"(Forster, 1781)",pinguim-de-magalhães,VI (S),NA
bir_419,Eudyptes chrysolophus,Tetrapoda,Aves,Sphenisciformes,Spheniscidae,NA,Eudyptes,chrysolophus,"(Brandt, 1837)",pinguim-macaroni,VA (S),NA
bir_420,Eudyptes chrysocome,Tetrapoda,Aves,Sphenisciformes,Spheniscidae,NA,Eudyptes,chrysocome,"(Forster, 1781)",pinguim-de-penacho-amarelo,VA (S),NA
bir_421,Diomedea epomophora,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Diomedea,epomophora,"Lesson, 1825",albatroz-real,VI#,NA
bir_422,Diomedea sanfordi,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Diomedea,sanfordi,"Murphy, 1917",albatroz-real-do-norte,VA#,NA
bir_423,Diomedea exulans,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Diomedea,exulans,"Linnaeus, 1758",albatroz-errante,VI (S),NA
bir_424,Diomedea dabbenena,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Diomedea,dabbenena,"Mathews, 1929",albatroz-de-tristão,VI (S),NA
bir_425,Phoebetria fusca,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Phoebetria,fusca,"(Hilsenberg, 1822)",piau-preto,VI (S),NA
bir_426,Phoebetria palpebrata,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Phoebetria,palpebrata,"(Forster, 1785)",piau-de-costas-claras,VA (S),NA
bir_427,Thalassarche chlororhynchos,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Thalassarche,chlororhynchos,"(Gmelin, 1789)",albatroz-de-nariz-amarelo,VI (S),NA
bir_428,Thalassarche melanophris,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Thalassarche,melanophris,"(Temminck, 1828)",albatroz-de-sobrancelha,VI (S),NA
bir_429,Thalassarche chrysostoma,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Thalassarche,chrysostoma,"(Forster, 1785)",albatroz-de-cabeça-cinza,VA (S),NA
bir_430,Thalassarche cauta,Tetrapoda,Aves,Procellariiformes,Diomedeidae,NA,Thalassarche,cauta,"(Gould, 1841)",albatroz-de-coroa-branca,VA,NA
bir_431,Fregetta grallaria,Tetrapoda,Aves,Procellariiformes,Oceanitidae,NA,Fregetta,grallaria,"(Vieillot, 1818)",painho-de-barriga-branca,VI (S),NA
bir_432,Fregetta tropica,Tetrapoda,Aves,Procellariiformes,Oceanitidae,NA,Fregetta,tropica,"(Gould, 1844)",painho-de-barriga-preta,VI (S),NA
bir_433,Oceanites oceanicus,Tetrapoda,Aves,Procellariiformes,Oceanitidae,NA,Oceanites,oceanicus,"(Kuhl, 1820)",alma-de-mestre,VI (S),NA
bir_434,Pelagodroma marina,Tetrapoda,Aves,Procellariiformes,Oceanitidae,NA,Pelagodroma,marina,"(Latham, 1790)",calcamar,VA (E),NA
bir_435,Hydrobates leucorhous,Tetrapoda,Aves,Procellariiformes,Hydrobatidae,NA,Hydrobates,leucorhous,"(Vieillot, 1818)",painho-de-cauda-furcada,VI (N),NA
bir_436,Macronectes giganteus,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Macronectes,giganteus,"(Gmelin, 1789)",petrel-grande,VI (S),NA
bir_437,Macronectes halli,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Macronectes,halli,"Mathews, 1912",petrel-grande-do-norte,VI (S),NA
bir_438,Fulmarus glacialoides,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Fulmarus,glacialoides,"(Smith, 1840)",pardelão-prateado,VI (S),NA
bir_439,Daption capense,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Daption,capense,"(Linnaeus, 1758)",pomba-do-cabo,VI (S),NA
bir_440,Lugensa brevirostris,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Lugensa,brevirostris,"(Lesson, 1831)",grazina-de-bico-curto,VA (S),NA
bir_441,Pterodroma madeira,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pterodroma,madeira,"Mathews, 1934",grazina-da-madeira,VI (E),NA
bir_442,Pterodroma deserta,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pterodroma,deserta,"Mathews, 1934",grazina-de-desertas,VI (E),NA
bir_443,Pterodroma mollis,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pterodroma,mollis,"(Gould, 1844)",grazina-delicada,VI (S),NA
bir_444,Pterodroma incerta,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pterodroma,incerta,"(Schlegel, 1863)",grazina-de-barriga-branca,VI (S),NA
bir_445,Pterodroma lessonii,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pterodroma,lessonii,"(Garnot, 1826)",grazina-de-cabeça-branca,VA (S),NA
bir_446,Pterodroma macroptera,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pterodroma,macroptera,"(Smith, 1840)",fura-bucho-de-cara-cinza,VA (S),NA
bir_447,Pterodroma arminjoniana,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pterodroma,arminjoniana,"(Giglioli & Salvadori, 1869)",grazina-de-trindade,BR,NA
bir_448,Halobaena caerulea,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Halobaena,caerulea,"(Gmelin, 1789)",petrel-azul,VA (S),NA
bir_449,Pachyptila vittata,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pachyptila,vittata,"(Forster, 1777)",faigão-de-bico-largo,VA (S),NA
bir_450,Pachyptila desolata,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pachyptila,desolata,"(Gmelin, 1789)",faigão-rola,VI (S),NA
bir_451,Pachyptila belcheri,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pachyptila,belcheri,"(Mathews, 1912)",faigão-de-bico-fino,VI (S),NA
bir_452,Bulweria bulwerii,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Bulweria,bulwerii,"(Jardine & Selby, 1828)",alma-negra,VI# (E),NA
bir_453,Procellaria cinerea,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Procellaria,cinerea,"Gmelin, 1789",pardela-cinza,VA (S),NA
bir_454,Procellaria aequinoctialis,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Procellaria,aequinoctialis,"Linnaeus, 1758",pardela-preta,VI (S),NA
bir_455,Procellaria conspicillata,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Procellaria,conspicillata,"Gould, 1844",pardela-de-óculos,VI (S),NA
bir_456,Calonectris diomedea,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Calonectris,diomedea,"(Scopoli, 1769)",cagarra-do-mediterrâneo,VA (E),NA
bir_457,Calonectris borealis,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Calonectris,borealis,"(Cory, 1881)",cagarra-grande,VI (E),NA
bir_458,Calonectris edwardsii,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Calonectris,edwardsii,"(Oustalet, 1883)",cagarra-de-cabo-verde,VI (E),NA
bir_459,Ardenna tenuirostris,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Ardenna,tenuirostris,"(Temminck, 1836)",pardela-de-cauda-curta,VA,NA
bir_460,Ardenna grisea,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Ardenna,grisea,"(Gmelin, 1789)",pardela-escura,VI (S),NA
bir_461,Ardenna gravis,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Ardenna,gravis,"(O'Reilly, 1818)",pardela-de-barrete,VI (S),NA
bir_462,Puffinus puffinus,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Puffinus,puffinus,"(Brünnich, 1764)",pardela-sombria,VI (E),NA
bir_463,Puffinus boydi,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Puffinus,boydi,"Mathews, 1912",pardela-de-cabo-verde,VI (E),NA
bir_464,Puffinus lherminieri,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Puffinus,lherminieri,"Lesson, 1839",pardela-de-asa-larga,BR,NA
bir_465,Pelecanoides magellani,Tetrapoda,Aves,Procellariiformes,Procellariidae,NA,Pelecanoides,magellani,"(Mathews, 1912)",petrel-mergulhador,VA (S),NA
bir_466,Ciconia maguari,Tetrapoda,Aves,Ciconiiformes,Ciconiidae,NA,Ciconia,maguari,"(Gmelin, 1789)",maguari,BR,NA
bir_467,Jabiru mycteria,Tetrapoda,Aves,Ciconiiformes,Ciconiidae,NA,Jabiru,mycteria,"(Lichtenstein, 1819)",tuiuiú,BR,NA
bir_468,Mycteria americana,Tetrapoda,Aves,Ciconiiformes,Ciconiidae,NA,Mycteria,americana,"Linnaeus, 1758",cabeça-seca,BR,NA
bir_469,Fregata trinitatis,Tetrapoda,Aves,Suliformes,Fregatidae,NA,Fregata,trinitatis,"Miranda-Ribeiro, 1919",fragata-pequena,BR,NA
bir_470,Fregata aquila,Tetrapoda,Aves,Suliformes,Fregatidae,NA,Fregata,aquila,"(Linnaeus, 1758)",fragata-de-ascenção,VA (E),NA
bir_471,Fregata magnificens,Tetrapoda,Aves,Suliformes,Fregatidae,NA,Fregata,magnificens,"Mathews, 1914",fragata,BR,NA
bir_472,Fregata minor,Tetrapoda,Aves,Suliformes,Fregatidae,NA,Fregata,minor,"(Gmelin, 1789)",fragata-grande,BR,NA
bir_473,Morus bassanus,Tetrapoda,Aves,Suliformes,Sulidae,NA,Morus,bassanus,"(Linnaeus, 1758)",atobá-boreal,"VA (E?, N?)",NA
bir_474,Morus capensis,Tetrapoda,Aves,Suliformes,Sulidae,NA,Morus,capensis,"(Lichtenstein, 1823)",atobá-do-cabo,VA (E),NA
bir_475,Morus serrator,Tetrapoda,Aves,Suliformes,Sulidae,NA,Morus,serrator,"(Gray, 1843)",atobá-australiano,VA,NA
bir_476,Sula dactylatra,Tetrapoda,Aves,Suliformes,Sulidae,NA,Sula,dactylatra,"Lesson, 1831",atobá-grande,BR,NA
bir_477,Sula sula,Tetrapoda,Aves,Suliformes,Sulidae,NA,Sula,sula,"(Linnaeus, 1766)",atobá-de-pé-vermelho,BR,NA
bir_478,Sula leucogaster,Tetrapoda,Aves,Suliformes,Sulidae,NA,Sula,leucogaster,"(Boddaert, 1783)",atobá-pardo,BR,NA
bir_479,Anhinga anhinga,Tetrapoda,Aves,Suliformes,Anhingidae,NA,Anhinga,anhinga,"(Linnaeus, 1766)",biguatinga,BR,NA
bir_480,Nannopterum brasilianum,Tetrapoda,Aves,Suliformes,Phalacrocoracidae,NA,Nannopterum,brasilianum,"(Gmelin, 1789)",biguá,BR,NA
bir_481,Pelecanus occidentalis,Tetrapoda,Aves,Pelecaniformes,Pelecanidae,NA,Pelecanus,occidentalis,"Linnaeus, 1766",pelicano,VA (N),NA
bir_482,Tigrisoma lineatum,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Tigrisoma,lineatum,"(Boddaert, 1783)",socó-boi,BR,NA
bir_483,Tigrisoma fasciatum,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Tigrisoma,fasciatum,"(Such, 1825)",socó-jararaca,BR,NA
bir_484,Agamia agami,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Agamia,agami,"(Gmelin, 1789)",garça-da-mata,BR,NA
bir_485,Cochlearius cochlearius,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Cochlearius,cochlearius,"(Linnaeus, 1766)",arapapá,BR,NA
bir_486,Zebrilus undulatus,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Zebrilus,undulatus,"(Gmelin, 1789)",socoí-zigue-zague,BR,NA
bir_487,Botaurus pinnatus,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Botaurus,pinnatus,"(Wagler, 1829)",socó-boi-baio,BR,NA
bir_488,Ixobrychus exilis,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Ixobrychus,exilis,"(Gmelin, 1789)",socoí-vermelho,BR,NA
bir_489,Ixobrychus involucris,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Ixobrychus,involucris,"(Vieillot, 1823)",socoí-amarelo,BR,NA
bir_490,Nycticorax nycticorax,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Nycticorax,nycticorax,"(Linnaeus, 1758)",socó-dorminhoco,BR,NA
bir_491,Nyctanassa violacea,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Nyctanassa,violacea,"(Linnaeus, 1758)",savacu-de-coroa,BR,NA
bir_492,Butorides striata,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Butorides,striata,"(Linnaeus, 1758)",socozinho,BR,NA
bir_493,Ardeola ralloides,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Ardeola,ralloides,"(Scopoli, 1769)",garça-caranguejeira,VA (E),NA
bir_494,Bubulcus ibis,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Bubulcus,ibis,"(Linnaeus, 1758)",garça-vaqueira,BR,NA
bir_495,Ardea cinerea,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Ardea,cinerea,"Linnaeus, 1758",garça-moura-europeia,VA (E),NA
bir_496,Ardea cocoi,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Ardea,cocoi,"Linnaeus, 1766",garça-moura,BR,NA
bir_497,Ardea purpurea,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Ardea,purpurea,"Linnaeus, 1766",garça-roxa,VA (E),NA
bir_498,Ardea alba,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Ardea,alba,"Linnaeus, 1758",garça-branca-grande,BR,NA
bir_499,Syrigma sibilatrix,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Syrigma,sibilatrix,"(Temminck, 1824)",maria-faceira,BR,NA
bir_500,Pilherodius pileatus,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Pilherodius,pileatus,"(Boddaert, 1783)",garça-real,BR,NA
bir_501,Egretta tricolor,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Egretta,tricolor,"(Statius Muller, 1776)",garça-tricolor,BR,NA
bir_502,Egretta gularis,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Egretta,gularis,"(Bosc, 1792)",garça-negra,VA (E),NA
bir_503,Egretta garzetta,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Egretta,garzetta,"(Linnaeus, 1766)",garça-pequena-europeia,VA (E),NA
bir_504,Egretta thula,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Egretta,thula,"(Molina, 1782)",garça-branca-pequena,BR,NA
bir_505,Egretta caerulea,Tetrapoda,Aves,Pelecaniformes,Ardeidae,NA,Egretta,caerulea,"(Linnaeus, 1758)",garça-azul,BR,NA
bir_506,Eudocimus ruber,Tetrapoda,Aves,Pelecaniformes,Threskiornithidae,NA,Eudocimus,ruber,"(Linnaeus, 1758)",guará,BR,NA
bir_507,Plegadis chihi,Tetrapoda,Aves,Pelecaniformes,Threskiornithidae,NA,Plegadis,chihi,"(Vieillot, 1817)",caraúna,BR,NA
bir_508,Cercibis oxycerca,Tetrapoda,Aves,Pelecaniformes,Threskiornithidae,NA,Cercibis,oxycerca,"(Spix, 1825)",trombeteiro,BR#,NA
bir_509,Mesembrinibis cayennensis,Tetrapoda,Aves,Pelecaniformes,Threskiornithidae,NA,Mesembrinibis,cayennensis,"(Gmelin, 1789)",coró-coró,BR,NA
bir_510,Phimosus infuscatus,Tetrapoda,Aves,Pelecaniformes,Threskiornithidae,NA,Phimosus,infuscatus,"(Lichtenstein, 1823)",tapicuru,BR,NA
bir_511,Theristicus caerulescens,Tetrapoda,Aves,Pelecaniformes,Threskiornithidae,NA,Theristicus,caerulescens,"(Vieillot, 1817)",curicaca-real,BR,NA
bir_512,Theristicus caudatus,Tetrapoda,Aves,Pelecaniformes,Threskiornithidae,NA,Theristicus,caudatus,"(Boddaert, 1783)",curicaca,BR,NA
