species_id,species,superclass,class,order,family,subfamily,genus,epithet,author,common_name_br,category_iucn,endemic_br
fis_221,Seriola zonata,Osteichthyes,Teleostei,Carangiformes,Carangidae,Naucratinae,Seriola,zonata,"(Mitchill, 1815)",Anchova | Charuteiro | Olhete | Remeiro,0,native
fis_222,Trachinotus cayennensis,Osteichthyes,Teleostei,Carangiformes,Carangidae,Trachinotinae,Trachinotus,cayennensis,"Cuvier, 1832",Pampo | Pampo amarelo | Pampo-amarelo,0,native
fis_223,Trachinotus falcatus,Osteichthyes,Teleostei,Carangiformes,Carangidae,Trachinotinae,Trachinotus,falcatus,"(Linnaeus, 1758)",Arabebéu | Aracanguira | Arebebéu | Arecangura | Aribebéu | Cernambiguara | Garabebel | Garabebéu | Pampo | Pampo galhudo | Pampo-arabebéu | Pampo-garabebéu | Pampo-gigante | Pampo-verdadeiro | Rombudo | Sangue-de-boi | Sereia-de-pluma | Sernambiguara | Sernambiquara | Tambó,0,native
fis_224,Trachinotus goodei,Osteichthyes,Teleostei,Carangiformes,Carangidae,Trachinotinae,Trachinotus,goodei,"Jordan & Evermann, 1896",Aracanguito | Aratobaia | Aratubaia | Galhuda | Galhudinho | Galhudo | Jiriquiti | Pampino | Pampo | Pampo malhado | Pampo-aracanguira | Pampo-de-espinha-mole | Pampo-espinha-mole | Pampo-galhudo | Pampo-listado | Pampo-listrado | Pampo-mirim | Pampo-riscado | Sargento | Sernambiquara,0,native
fis_225,Uraspis secunda,Osteichthyes,Teleostei,Carangiformes,Carangidae,Caranginae,Uraspis,secunda,"(Poey, 1860)",Cara-de-gato | Enxareu-língua-branca | Xaréu algodão | Xaréu-de-língua-branca | Xareu-língua-branca,0,native
fis_226,Centropomus ensiferus,Osteichthyes,Teleostei,Carangaria/misc,Centropomidae,NA,Centropomus,ensiferus,"Poey, 1860",Camorim-cabo-de-machado | Camorim-peba | Camorim-sovela | Camuri | Camurim | Camurim-branco | Camurim-sovela | Camuripeba | Robalete | Robalo | Robalo-corcunda | Robalo-galhudo,0,native
fis_227,Centropomus parallelus,Osteichthyes,Teleostei,Carangaria/misc,Centropomidae,NA,Centropomus,parallelus,"Poey, 1860",Cambriaçu | Camburiapeva | Camorim-corcunda | Camorim-peba | Camorim-pena | Camorim-tapa | Camuri | Camurim | Camurim branco | Camurim peva | Camurim-amarelo | Camurim-apuá | Camurim-corcunda | Camuripeba | Camurupeba | Cangoropeba | Cangurupeba | Robalo | Robalo peba | Robalo peva | Robalo-peba,0,native
fis_228,Centropomus pectinatus,Osteichthyes,Teleostei,Carangaria/misc,Centropomidae,NA,Centropomus,pectinatus,"Poey, 1860",Camorim-corcunda | Camorim-sovela | Camorim-ticopá | Camuri | Camurim | Robalo | Robalo-constantino,0,native
fis_229,Conger triporiceps,Osteichthyes,Teleostei,Anguilliformes,Congridae,Congrinae,Conger,triporiceps,"Kanazawa, 1958",Congro-dentão,0,native
fis_230,Symphurus diomedeanus,Osteichthyes,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurinae,Symphurus,diomedeanus,"(Goode & Bean, 1885)",Língua de mulato | Língua-de-mulata | Solha,0,native
fis_231,Symphurus plagiusa,Osteichthyes,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurinae,Symphurus,plagiusa,"(Linnaeus, 1766)",NA,0,native
fis_232,Dactylopterus volitans,Osteichthyes,Teleostei,Dactylopteriformes,Dactylopteridae,NA,Dactylopterus,volitans,"(Linnaeus, 1758)",Avuador-carga-de-palha | Cabra-voadora | Cabrinha de leque | Cabrinha-de-leque | Cajaleó | Cajaléu | Coió | Pássaro gané | Peixe-voador | Peixe-pássaro | Pirabebe | Pirapebebe | Voador | Voador Santo-Antônio | Voador-cascudo | Voador-coió | Voador-de-fundo | Voador-de-pedra | Voador-de-pedras,0,native
fis_233,Diodon hystrix,Osteichthyes,Teleostei,Tetraodontiformes,Diodontidae,NA,Diodon,hystrix,"Linnaeus, 1758",Baiacu-de-espinho | Baiacu-graviola | Graviola | Ouriço-do-mar | Peixe balão espinhoso | Peixe lua | Peixe-ouriço | Sapo | Sapo grande | Sapo-de-espinhos,0,native
fis_234,Chaetodipterus faber,Osteichthyes,Teleostei,Acanthuriformes,Ephippidae,NA,Chaetodipterus,faber,"(Broussonet, 1782)",Enxada | Paru | Paru-branco | Paru-jandaia | Parum | Parum-branco | Parum-enxada | Parum-rajado | Paru-preto | Peixe-enxada | Tareira,0,native
fis_235,Cypselurus comatus,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Cypselurus,comatus,"(Mitchill, 1815)",Voador-holandês,0,native
fis_236,Cheilopogon exsiliens,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Cheilopogon,exsiliens,"(Linnaeus, 1771)",Peixe voador | Voador | Voador-do-alto,0,native
fis_237,Cheilopogon melanurus,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Cheilopogon,melanurus,"(Valenciennes, 1847)",Voador | Voador-cascudo,0,native
fis_238,Exocoetus obtusirostris,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Exocoetus,obtusirostris,"Günther, 1866",Peixe-voador | Peixe voador | Voador,0,native
fis_239,Exocoetus volitans,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Exocoetus,volitans,"Linnaeus, 1758",Avuador-do-alto | Cajaleo | Cajaleó | Coió | Holandês | Peixe-voado | Peixe-voador | Peixe voador | Peixe-avuador-grande | Pirabebe | Santo Antônio | Tainhota | Voador | Voador verdadeiro | Voador-cascudo | Voador-de-pedra | Voador-do-fundo,0,native
fis_240,Hirundichthys rondeletii,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Hirundichthys,rondeletii,"(Valenciennes, 1847)",Voador,0,native
fis_241,Hirundichthys speculiger,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Hirundichthys,speculiger,"(Valenciennes, 1847)",Peixe-voador | Tainhota | Tainhota voadeira | Tainhota-verdadeira | Voadeira | Voador,0,native
fis_242,Parexocoetus brachypterus,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Parexocoetus,brachypterus,"(Richardson, 1846)",Peixe-voador | Voador,0,native
fis_243,Prognichthys gibbifrons,Osteichthyes,Teleostei,Beloniformes,Exocoetidae,NA,Prognichthys,gibbifrons,"(Valenciennes, 1847)",Voador,0,misidentification
fis_244,Gempylus serpens,Osteichthyes,Teleostei,Scombriformes,Gempylidae,NA,Gempylus,serpens,"Cuvier, 1829",Coelho-de-natura | Escolar | Escolar serpente | Lanceta,0,native
fis_245,Lepidocybium flavobrunneum,Osteichthyes,Teleostei,Scombriformes,Gempylidae,NA,Lepidocybium,flavobrunneum,"(Smith, 1843)",Escolar negro | Escolar-da-fundura | Escolar-de-natura | Escolar-preto,0,native
fis_246,Sardinella aurita,Osteichthyes,Teleostei,Clupeiformes,Dorosomatidae,NA,Sardinella,aurita,"Valenciennes, 1847",Alacha | Lombuda | Maromba | Sardinela | Sardinela-lombuda | Sardinella lombuda | Sardinha | Sardinha legítima | Sardinha maromba | Sardinha verdadeira grande | Sardinha verdadeira pequena | Sardinha-arinca | Sardinha-charuto | Sardinha-de-lata | Sardinha-lombuda | Sardinha-verdadeira,0,native
fis_247,Ruvettus pretiosus,Osteichthyes,Teleostei,Scombriformes,Gempylidae,NA,Ruvettus,pretiosus,"Cocco, 1833",Africana | Cavala-africana | Chocolate | Enchova-preta | Enxova | Enxova-preta | Escolar | Escolar cravo | Escolarinho | Peixe-chocolate | Peixe-escolar | Peixe-óleo | Peixe-prego | Peixe-purgativo | Peixe-sabão | Pescada-de-Angola,0,native
fis_248,Diapterus rhombeus,Osteichthyes,Teleostei,Eupercaria/misc,Gerreidae,NA,Diapterus,rhombeus,"(Cuvier, 1829)",Acarapeba | Acarapeva | Carapeba | Carapeba branca | Carapeva | Caratingaitê | Peixe-prata,0,native
fis_249,Eucinostomus argenteus,Osteichthyes,Teleostei,Eupercaria/misc,Gerreidae,NA,Eucinostomus,argenteus,"Baird & Girard, 1855",Acarapicu | Carapeba | Carapicu | Carapicu-pena | Carapipiacuaçu | Escrivão,0,native
fis_250,Eucinostomus gula,Osteichthyes,Teleostei,Eupercaria/misc,Gerreidae,NA,Eucinostomus,gula,"(Quoy & Gaimard, 1824)",Acarapicu | Cacundo | Carapau | Carapeba | Carapicu | Carapicu-açu | Carapicu-branco | Carapicupeba | Carapicu-sem-dente | Carapim | Carataí | Escrivão | Primituma | Riscador,0,native
fis_251,Eucinostomus havana,Osteichthyes,Teleostei,Eupercaria/misc,Gerreidae,NA,Eucinostomus,havana,"(Nichols, 1912)",Carapicu,0,native
fis_252,Eucinostomus melanopterus,Osteichthyes,Teleostei,Eupercaria/misc,Gerreidae,NA,Eucinostomus,melanopterus,"(Bleeker, 1863)",Beicinho | Beicinho-prata | Cacundo | Carapeba | Carapicu | Carapicu-açu | Carapicu-branco | Dobe | Dobe-prata | Escrivão | Peixe-prata | Riscador,0,native
fis_253,Eugerres plumieri,Osteichthyes,Teleostei,Eupercaria/misc,Gerreidae,NA,Eugerres,plumieri,"(Cuvier, 1830)",Carapeba-listrada | Carapeba-rajada | Caratinga,0,native
fis_254,Gerres cinereus,Osteichthyes,Teleostei,Eupercaria/misc,Gerreidae,NA,Gerres,cinereus,"(Walbaum, 1792)",Carapeba | Carapicu-açú,0,native
fis_255,Rypticus saponaceus,Osteichthyes,Teleostei,Perciformes/Serranoidei,Grammistidae,NA,Rypticus,saponaceus,"(Bloch & Schneider, 1801)",Badejo | Badejo-sabao | Badejo-sabão | Cerigado-sabão | Peixe-sabão | Sabão | Sabonete | Saramonete | Serigado-sabão,0,native
fis_256,Hemiramphus balao,Osteichthyes,Teleostei,Beloniformes,Hemiramphidae,NA,Hemiramphus,balao,"Lesueur, 1821",Agulha | Agulha-azul | Agulha-preta | Cangira | Meia-agulha-preta | Panaguaiú,0,native
fis_257,Hemiramphus brasiliensis,Osteichthyes,Teleostei,Beloniformes,Hemiramphidae,NA,Hemiramphus,brasiliensis,"(Linnaeus, 1758)",Agulha | Agulha-crioula | Agulha-preta | Agulha-rabo-de-fogo | Agulhinha | Cangira | Farnangaio | Farnangalho | Meia-agulha | Meia-agulha-brasileira | Meio-bico | Peixe-agulha | Tarangalho,0,native
fis_258,Hyporhamphus unifasciatus,Osteichthyes,Teleostei,Beloniformes,Hemiramphidae,NA,Hyporhamphus,unifasciatus,"(Ranzani, 1841)",Agulha | Agulha-branca | Farnangalho | Meia-agulha | Meia-agulha-branca | Panaguaiú | Peixe-agulha | Tarangalho,0,native
fis_259,Holocentrus adscensionis,Osteichthyes,Teleostei,Holocentriformes,Holocentridae,Holocentrinae,Holocentrus,adscensionis,"(Osbeck, 1765)",Esquilo-caqui | Jaguaraçá | Jaguareça | Jaguareçá | Jaguariça | Jaguariçá | Jaguaruça | Jaguaruçá | Jaguriçá | João-cachaça | Juguriçá | Mariquita | Mariquita olhão | Olho-de-vidro | Realito | Tararaca,0,native
fis_260,Holocentrus rufus,Osteichthyes,Teleostei,Holocentriformes,Holocentridae,Holocentrinae,Holocentrus,rufus,"(Walbaum, 1792)",NA,0,native
fis_261,Myripristis jacobus,Osteichthyes,Teleostei,Holocentriformes,Holocentridae,Myripristinae,Myripristis,jacobus,"Cuvier, 1829",Fogueira | Mariquita | Mariquita do alto | Mariquita-olhão | Olho-de-vidro | Olheto | Peixe soldado | Peixe-gato | Peixe-soldado | Pirapiranga | Vovó-de-mariquita,0,native
fis_262,Kyphosus incisor,Osteichthyes,Teleostei,Centrarchiformes,Kyphosidae,NA,Kyphosus,incisor,"(Cuvier, 1831)",Patruça | Pijirica | Pirabanha | Piraboca | Pirajica | Piranjica | Preguiçosa | Preguiçosa-amarela | Quará | Salema do Brasil | Salema-do-alto | Salema-preta,0,native
fis_263,Bodianus pulchellus,Osteichthyes,Teleostei,Eupercaria/misc,Labridae,Bodianinae,Bodianus,pulchellus,"(Poey, 1860)",Bodião | Budião | Gudião | Papagaio,0,native
fis_264,Bodianus rufus,Osteichthyes,Teleostei,Eupercaria/misc,Labridae,Bodianinae,Bodianus,rufus,"(Linnaeus, 1758)",Bigodeiro | Bodiao | Bodião | Bodião-papagaio | Budião | Budião papagaio | Gudião | Papagaio | Pretucano,0,native
fis_265,Halichoeres radiatus,Osteichthyes,Teleostei,Eupercaria/misc,Labridae,Corinae,Halichoeres,radiatus,"(Linnaeus, 1758)",Bindalo | Bodião-bindaló,0,native
fis_266,Lampris guttatus,Osteichthyes,Teleostei,Lampriformes,Lampridae,NA,Lampris,guttatus,"(Brünnich, 1788)",Joaninha | Opá | Peixe-cravo | Peixe cravo | Peixe-papagaio | Peixe-sol | Sô | Sol,0,native
fis_267,Lobotes surinamensis,Osteichthyes,Teleostei,Acanthuriformes,Lobotidae,NA,Lobotes,surinamensis,"(Bloch, 1790)",Acará-açu | Brejereba | Cará-do-mar | Chancharrona | Colo-colo | Crauaçu | Croaçu | Dorminhoco | Frejereba | Frejereva | Furriel | Gereba | Lobotes | Peixe-folha | Peixe-sono | Pijareba | Piraca | Piracá | Piráca | Pirajeva | Prejereba | Prejereva | Xancarrona | Xanxarrona,0,native
fis_268,Lophius gastrophysus,Osteichthyes,Teleostei,Lophiiformes,Lophiidae,NA,Lophius,gastrophysus,"Miranda Ribeiro, 1915",Diabo | Diabo-marinho | Lófio | Peixe-diabo | Peixe-pescador | Peixe-sapo | Pescador,0,native
fis_269,Megalops atlanticus,Osteichthyes,Teleostei,Elopiformes,Megalopidae,NA,Megalops,atlanticus,"Valenciennes, 1847",Camaripim | Camarupi | Camarupim | Camarupim-tarpão | Camburupu | Camorubi | Camorupim | Camuripema | Camuripi | Camuripim | Camurupi | Camurupim | Camurupim-pema | Cangurupi | Cangurupim | Canjurupi | Canjurupim | Conjurupi | Peixe-prata | Peixe-prata-do-atlântico | Pema | Perapema | Pirapema | Pomboca | Tainha-congo | Tarpao | Tarpão | Tarpão-do-Atlântico,0,native
fis_270,Aluterus schoepfii,Osteichthyes,Teleostei,Tetraodontiformes,Monacanthidae,NA,Aluterus,schoepfii,"(Walbaum, 1792)",Galhudo | Liso | Peixe-gatilho | Peixe-gatilho-liso | Peixe-porco | Peixe-porco-galhudo,0,native
fis_271,Cantherhines pullus,Osteichthyes,Teleostei,Tetraodontiformes,Monacanthidae,NA,Cantherhines,pullus,"(Ranzani, 1842)",Cangulho velho | Cangulo | Cangulo-bastardo | Cangulo-da-pedra | Cangulo-de-pedra | Cangulo-Fernando | Cangulo-pavão | Peixe-porco | Porco-pintado,0,native
fis_272,Mugil curema,Osteichthyes,Teleostei,Mugiliformes,Mugilidae,NA,Mugil,curema,"Valenciennes, 1836",Caíca | Mondego | Mugem | Parati | Parati guaçú | Paratibu | Paratiguera | Parati-olho-de-fogo | Pratiqueira | Pratiquera | Sassaiuba | Saúna | Saúna-olho-de-fogo | Solé | Tainha | Taínha | Tainha pitiu | Tainha sajuba | Tainha-branca | Tainha-de-olho-amarelo | Tainha-do-olho-amarelo | Tainha-do-olho-preto | Tainha-parati | Tainha-verdadeira,0,native
fis_273,Mugil curvidens,Osteichthyes,Teleostei,Mugiliformes,Mugilidae,NA,Mugil,curvidens,"Valenciennes, 1836",Parati,0,native
fis_274,Mugil hospes,Osteichthyes,Teleostei,Mugiliformes,Mugilidae,NA,Mugil,hospes,"Jordan & Culver, 1895",Parati | Taínha,0,native
fis_275,Mugil incilis,Osteichthyes,Teleostei,Mugiliformes,Mugilidae,NA,Mugil,incilis,"Hancock, 1830",Azeiteira | Parati | Saúna-do-olho-preto | Selé | Tainha | Tainha baleia | Tainha olho de amarelho | Tainha urixoca | Tainha-de-olho-amarelo | Tainha-do-olho-amarelo | Tamaratana-açu | Tamatarana,0,native
fis_276,Mugil liza,Osteichthyes,Teleostei,Mugiliformes,Mugilidae,NA,Mugil,liza,"Valenciennes, 1836",Cacatão | Cacetão | Cambão | Cambiro | Chaveta | Curimã | Curimã-aiva | Curimaí | Meloso | Parati | Sauna | Saúna | Sauna-açu | Saúna-açu | Tainha | Taínha | Tainha de rio | Tainha-curimã | Tainha-de-corrida | Tainha-de-corso | Tainha-de-entrada | Tainha-de-rio | Tainha-pau | Tainha-seca | Tainha-verdadeira | Tainhota | Tamatarana | Tapiara | Tapugi | Urichoca,0,native
fis_277,Mulloidichthys martinicus,Osteichthyes,Teleostei,Mulliformes,Mullidae,NA,Mulloidichthys,martinicus,"(Cuvier, 1829)",Salmonete | Saramunete | Trilha,0,native
fis_278,Pseudupeneus maculatus,Osteichthyes,Teleostei,Mulliformes,Mullidae,NA,Pseudupeneus,maculatus,"(Bloch, 1793)",Beija-moça | Canaiú | Pirametara | Salamonete | Salmão-pequeno | Salmonejo | Salmonete | Salmonete-da-pedra | Saramonete | Saramunete | Trilha,0,native
fis_279,Upeneus parvus,Osteichthyes,Teleostei,Mulliformes,Mullidae,NA,Upeneus,parvus,"Poey, 1852",Trilha,0,native
fis_280,Cynoponticus savanna,Osteichthyes,Teleostei,Anguilliformes,Muraenesocidae,NA,Cynoponticus,savanna,"(Bancroft, 1831)",Congro,0,native
fis_281,Channomuraena vittata,Osteichthyes,Teleostei,Anguilliformes,Muraenidae,Uropterygiinae,Channomuraena,vittata,"(Richardson, 1845)",Moreia-anelada,0,native
fis_282,Enchelycore nigricans,Osteichthyes,Teleostei,Anguilliformes,Muraenidae,Muraeninae,Enchelycore,nigricans,"(Bonnaterre, 1788)",Mareão | Moreão-negro | Moréia-negra,0,native
fis_283,Gymnothorax ocellatus,Osteichthyes,Teleostei,Anguilliformes,Muraenidae,Muraeninae,Gymnothorax,ocellatus,"Agassiz, 1831",Amoréia | Amorepinima | Caramuru | Miroró | Moréia | Moréia de pedra | Moréia pintada | Moréia-amarela | Moréira amarela | Moréira pintada | Mutuca | Mututuca,0,native
fis_284,Gymnothorax miliaris,Osteichthyes,Teleostei,Anguilliformes,Muraenidae,Muraeninae,Gymnothorax,miliaris,"(Kaup, 1856)",Caramuru dourado | Moréia | Moréia banana | Moreia dourada | Moreia-dourada | Moréia-dourada,0,native
fis_285,Ophichthus gomesii,Osteichthyes,Teleostei,Anguilliformes,Ophichthidae,Ophichthinae,Ophichthus,gomesii,"(Castelnau, 1855)",Caramuru | Cobra do mar | Miroró | Moréia | Morongo | Muçum | Muçum do mar | Muriongo,0,native
fis_286,Ophichthus ophis,Osteichthyes,Teleostei,Anguilliformes,Ophichthidae,Ophichthinae,Ophichthus,ophis,"(Linnaeus, 1758)",Cobra-pintada | Muçum pintado,0,native
fis_287,Lactophrys trigonus,Osteichthyes,Teleostei,Tetraodontiformes,Ostraciidae,NA,Lactophrys,trigonus,"(Linnaeus, 1758)",Baiacú | Baiacu-caixão | Baiacu-chifrudo | Baiacu-cofre | Baiacu-sem-chifre | Baiacu-sem-espinhos | Cofre | Ostracião | Peixe-cofre | Peixe-vaca | Taoca | Vaca-sem-chifre,0,native
fis_288,Lactophrys triqueter,Osteichthyes,Teleostei,Tetraodontiformes,Ostraciidae,NA,Lactophrys,triqueter,"(Linnaeus, 1758)",Baiacu | Baiacu-caixão | Baiacu-cofre | Baiacu-sem-espinho | Cofre | Guamaiacu-apé | Ostracião | Peixe-cofre | Peixe-vaca | Taoca | Toaca | Vaca-sem-chifre,0,native
fis_289,Polydactylus oligodon,Osteichthyes,Teleostei,Carangaria/misc,Polynemidae,NA,Polydactylus,oligodon,"(Günther, 1860)",Barbudo | Parati-barbudo,0,native
fis_290,Polydactylus virginicus,Osteichthyes,Teleostei,Carangaria/misc,Polynemidae,NA,Polydactylus,virginicus,"(Linnaeus, 1758)",Barbado | Barbudo | Barbudo-amarelo | Parati barbudo | Parati-barbado | Parati-de-barba | Piracuaba | Piraguaba,0,native
fis_291,Pomacanthus arcuatus,Osteichthyes,Teleostei,Acanthuriformes,Pomacanthidae,NA,Pomacanthus,arcuatus,"(Linnaeus, 1758)",Enxada | Frade | Gordinho | Jandaia | Mercador | Paru | Paru-beija-moça | Paru-bordado | Paru-da-pedra | Parú-da-pedra | Paru-dourado | Paru-frade | Paru-listrado | Parumbeba | Parum-dourado | Paru-preto | Peixe-frade | Perambeba | Sambuio,0,native
fis_292,Pomacanthus paru,Osteichthyes,Teleostei,Acanthuriformes,Pomacanthidae,NA,Pomacanthus,paru,"(Bloch, 1787)",Enxada | Frade | Jandaia | Paru | Paru-da-pedra | Paru-de-pedra | Paru-frade | Paru-listrado | Parum-dourado | Paru-preto | Peixe frade | Peixe-anjo,0,native
fis_293,Abudefduf saxatilis,Osteichthyes,Teleostei,Ovalentaria/misc,Pomacentridae,Glyphisodontinae,Abudefduf,saxatilis,"(Linnaeus, 1758)",Acará da pedra | Camisa-de-meia | Camiseta | Cará-das-pedras | Carapicu | Castanheta | Maria-mole | Palhaço | Peixe-sargento | Querê-querê | Saberé | Saberê | Salema-feiticeira | Sargento | Sinhá-rosa | Soldado-moura | Tinhuma | Viuvinha,0,native
fis_294,Azurina multilineata,Osteichthyes,Teleostei,Ovalentaria/misc,Pomacentridae,Chrominae,Azurina,multilineata,"(Guichenot, 1853)",Donzela | Donzela-marrom,0,native
fis_295,Microspathodon chrysurus,Osteichthyes,Teleostei,Ovalentaria/misc,Pomacentridae,Microspathodontinae,Microspathodon,chrysurus,"(Cuvier, 1830)",NA,0,native
fis_296,Anisotremus surinamensis,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Anisotremus,surinamensis,"(Bloch, 1791)",Beiçudo | Pirambu | Salema-açu | Salgo | Salema | Sargo | Sargo-beiçudo | Sargo-de-beiço | Zumbi,0,native
fis_297,Anisotremus virginicus,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Anisotremus,virginicus,"(Linnaeus, 1758)",Ferrugem | Frade | Mercador | Roncador-listado-americano | Salema-branca | Salema | Sambuari | Selumixira,0,native
fis_298,Haemulon album,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,album,"Cuvier, 1830",Arrebenta-panela | Cocoroca-branca | Corcoroca | Pirambu,0,native
fis_299,Haemulon aurolineatum,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,aurolineatum,"Cuvier, 1830",Corcoroca | Cotinga | Sapuruna | Sapuruna-branca | Xira | Xira-branca | Xira-dourada,0,native
fis_300,Haemulon bonariense,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,bonariense,"Cuvier, 1830",Cocoroca | Corcoroca,0,misidentification
fis_301,Haemulon carbonarium,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,carbonarium,"Poey, 1860",Cocoroca | Xira,0,native
fis_302,Anchoa lyolepis,Osteichthyes,Teleostei,Clupeiformes,Engraulidae,Engraulinae,Anchoa,lyolepis,"(Evermann & Marsh, 1900)",Biqueirão-focinho-comprido | Enchoveta | Manjuba,0,native
fis_303,Anchoa hepsetus,Osteichthyes,Teleostei,Clupeiformes,Engraulidae,Engraulinae,Anchoa,hepsetus,"(Linnaeus, 1758)",Biqueirão-listrado | Enchova | Manjuba | Manjuba-perna-de-moça | Piquitinga,0,native
fis_304,Brachygenys chrysargyreum,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Brachygenys,chrysargyreum,"(Günther, 1859)",Cocoroca-boquinha,0,native
fis_305,Haemulon flavolineatum,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,flavolineatum,"(Desmarest, 1823)",Biquara | Cambuba | Capiúma | Casaca | Corcoroca | Goibi,0,native
fis_306,Haemulon macrostomum,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,macrostomum,"Günther, 1859",Cocoroca-espanhola,0,native
fis_307,Haemulon melanurum,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,melanurum,"(Linnaeus, 1758)",Sapurana | Sapurana-de-lista | Sapuruna-preta | Supuruna-de-listra | Xirão,0,native
fis_308,Haemulon parra,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,parra,"(Desmarest, 1823)",Biquara | Cambuba | Cancan | Cocoroca | Corcoroca-mulata | Macassa | Negramina | Pirambu | Pirambú | Xira branca,0,native
fis_309,Haemulon plumierii,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,plumierii,"(Lacepède, 1801)",Abiquara | Biquara | Boca-de-fogo | Boca-de-velha | Cambuba | Capiúma | Capiúna | Cocoroca | Cocoroca-mulata | Corcoroca-mulata | Corcoroca | Corcoroca-boca-de-velha | Corocoroca | Corocoroca-boca-de-fogo | Corocoroca-mulata | Crocoroca | Macaca | Negramina | Negra-mina | Pirambu | Sapuruna | Uribaco | Xira,0,native
fis_310,Haemulon sciurus,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,sciurus,"(Shaw, 1803)",Abiquara | Biquara | Biquara-do-raso | Boca-de-fogo | Boca-de-velha | Cambuba | Capiúma | Capiuna | Capiúna | Cocoroca | Cocoroca-boca-de-fogo | Corcoroca-mulata | Corcoroca | Corcoroca-boca-de-fogo | Corocoroca | Corocoroca-boca-de-fogo | Corocoroca-mulata | Crocoroca | Macaca | Macassa | Mibaco | Negramina | Negra-mina | Pirambu | Sapuruna | Uribaco | Xira | Xira amarela,0,native
fis_311,Haemulon steindachneri,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,steindachneri,"(Jordan & Gilbert, 1882)",Cambuba | Cocoroca-boca-larga | Corcoroca-de-boca-larga | Corcoroca-boca-de-fogo | Corcoroca-boca-larga | Farofa | Macassa | Macasso | Xirão,0,native
fis_312,Haemulon striatum,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulon,striatum,"(Linnaeus, 1758)",Cocoroca-listrada | Xira,0,native
fis_313,Orthopristis rubra,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Orthopristis,rubra,"(Cuvier, 1830)",Canguito | Cocoroca | Cocoroca-comum | Cocoroca-jurumin | Cocoroca-jurumiri | Cocoroca-jurumirim | Cocoroca-verdadeira | Corcoroca-jurumiri | Corcoroca-jurumirim | Corcoroca-legítima | Corcoroca-verdadeira | Corcoroca | Corcoroca jurumim | Corcoroca-da-pedra | Coró de pedra | Cotinga | Sapuruna | Uribaco,0,native
fis_314,Haemulopsis corvinaeformis,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Haemulopsis,corvinaeformis,"(Steindachner, 1868)",Abiquara | Arrebenta-panela | Biquara | Cocoroca | Cocoroca-legítima | Corcoroca-legítima | Corcoroca-verdadeira | Corcoroca | Coró | Coró branco | Coró-boca-roxa | Coroque-branco | Juquiri-branco | Roncador,0,native
fis_315,Rhonciscus crocro,Osteichthyes,Teleostei,Eupercaria/misc,Haemulidae,Haemulinae,Rhonciscus,crocro,"(Cuvier, 1830)",Cocoroca-ticopá | Corcoroca | Coró-amarelo | Coró-bicudo | Ticopa | Ticopá,0,native
fis_316,Priacanthus arenatus,Osteichthyes,Teleostei,Eupercaria/misc,Priacanthidae,NA,Priacanthus,arenatus,"Cuvier, 1829",Alferaz | Alfonsim | Alforaz | Catalufa | Façola | Figueira | Fura vasos | Fura-vasos | Fura-vasos-vulgar | Imperador | Mirassol | Olho-de-boi | Olho-de-cao | Olho-de-cão | Olho-de-vidro | Olhão | Olho-do-diabo | Piranema | Pirapema,0,native
