species_id,species,superclass,class,order,family,subfamily,genus,epithet,author,common_name_br,category_iucn,endemic_br
amp_596,Osteocephalus vilarsi,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Osteocephalus,vilarsi,"(Melin, 1941)",NA,LC,Yes
amp_597,Phyllodytes acuminatus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,acuminatus,"Bokermann, 1966",NA,LC,Yes
amp_598,Phyllodytes amadoi,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,amadoi,"Vörös, Dias, & Solé, 2017",NA,DD,Yes
amp_599,Phyllodytes brevirostris,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,brevirostris,"Peixoto & Cruz, 1988",Alhandra Heart-tongued Frogs,NT,Yes
amp_600,Phyllodytes edelmoi,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,edelmoi,"Peixoto, Caramaschi, & Freire, 2003","Perereca-das-bromélias, Perereca-de-bromélia-do-Edelmo",LC,Yes
amp_601,Phyllodytes gyrinaethes,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,gyrinaethes,"Peixoto, Caramaschi, & Freire, 2003",Perereca-das-bromélias,NT,Yes
amp_602,Phyllodytes kautskyi,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,kautskyi,"Peixoto & Cruz, 1988",NA,LC,Yes
amp_603,Phyllodytes luteolus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,luteolus,"(Wied-Neuwied, 1821)",Pererequinha-de-bromélia,LC,Yes
amp_604,Phyllodytes maculosus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,maculosus,"Cruz, Feio, & Cardoso, 2007",Perereca-das-bromélias,LC,Yes
amp_605,Phyllodytes magnus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,magnus,"Dias, Novaes-e-Fagundes, Mollo, Zina, Garcia, Recoder, Vechio, Rodrigues, & Solé, 2020",NA,NA,NA
amp_606,Phyllodytes megatympanum,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,megatympanum,"Marciano, Lantyer-Silva, & Solé, 2017",NA,LC,Yes
amp_607,Phyllodytes melanomystax,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,melanomystax,"Caramaschi, Silva, & Britto-Pereira, 1992",Pererequinha-de-bigode-da-bromélia,LC,Yes
amp_608,Phyllodytes praeceptor,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,praeceptor,"Orrico, Dias, & Marciano, 2018",NA,LC,Yes
amp_609,Phyllodytes punctatus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,punctatus,"Caramaschi & Peixoto, 2004",Perereca-das-bromélias,NT,Yes
amp_610,Phyllodytes tuberculosus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,tuberculosus,"Bokermann, 1966",Perereca-das-bromélias,DD,Yes
amp_611,Phyllodytes wuchereri,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Phyllodytes,wuchereri,"(Peters, 1873)",NA,LC,Yes
amp_612,Tepuihyla shushupe,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Tepuihyla,shushupe,"Ron, Venegas, Ortega-Andrade, Gagliardi-Urrutia, & Salerno, 2016",NA,NA,NA
amp_613,Trachycephalus atlas,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,atlas,"Bokermann, 1966",NA,LC,Yes
amp_614,Trachycephalus coriaceus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,coriaceus,"(Peters, 1867)",Surinam Golden-eyed Treefrog,LC,No
amp_615,Trachycephalus cunauaru,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,cunauaru,"Gordo, Toledo, Suárez, Kawashita-Ribeiro, Ávila, Morais, & Nunes, 2013",NA,LC,No
amp_616,Trachycephalus dibernardoi,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,dibernardoi,"Kwet & Solé, 2008",NA,LC,Yes
amp_617,Trachycephalus hadroceps,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,hadroceps,"(Duellman & Hoogmoed, 1992)","New River Treefrog, Perereca",LC,No
amp_618,Trachycephalus helioi,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,helioi,"Nunes, Suárez, Gordo, & Pombal, 2013",NA,LC,Yes
amp_619,Trachycephalus imitatrix,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,imitatrix,"(Miranda-Ribeiro, 1926)",Rio Golden-eyed Treefrog,LC,Yes
amp_620,Trachycephalus lepidus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,lepidus,"(Pombal, Haddad, & Cruz, 2003)",NA,LC,Yes
amp_621,Trachycephalus mambaiensis,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,mambaiensis,"Cintra, Silva, Silva, Garcia, & Zaher, 2009",Perereca-grudenta-de-Mambaí,LC,Yes
amp_622,Trachycephalus mesophaeus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,mesophaeus,"(Hensel, 1867)",Perereca-grudenta,LC,Yes
amp_623,Trachycephalus nigromaculatus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,nigromaculatus,"Tschudi, 1838",NA,LC,Yes
amp_624,Trachycephalus resinifictrix,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,resinifictrix,"(Goeldi, 1907)",Perereca-de-leite,LC,No
amp_625,Trachycephalus typhonius,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,typhonius,"(Linnaeus, 1758)",NA,LC,No
amp_626,Trachycephalus venezolanus,Tetrapoda,Amphibia,Anura,Hylidae,Lophyohylinae,Trachycephalus,venezolanus,"(Mertens, 1950)",Venezuela Casque-headed Frog,LC,No
amp_627,Lysapsus bolivianus,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Lysapsus,bolivianus,"Gallardo, 1961",NA,LC,No
amp_628,Lysapsus caraya,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Lysapsus,caraya,"Gallardo, 1964",NA,LC,Yes
amp_629,Lysapsus laevis,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Lysapsus,laevis,"(Parker, 1935)",Rã-paradoxal,LC,No
amp_630,Lysapsus limellum,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Lysapsus,limellum,"Cope, 1862",NA,LC,No
amp_631,Pseudis bolbodactyla,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Pseudis,bolbodactyla,"Lutz, 1925",Rã-boiadora,LC,Yes
amp_632,Pseudis cardosoi,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Pseudis,cardosoi,"Kwet, 2000",Rã-d'água,LC,Yes
amp_633,Pseudis fusca,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Pseudis,fusca,"Garman, 1883",NA,LC,Yes
amp_634,Pseudis minuta,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Pseudis,minuta,"Günther, 1858",NA,LC,No
amp_635,Pseudis paradoxa,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Pseudis,paradoxa,"(Linnaeus, 1758)",Rã-paradoxal,LC,No
amp_636,Pseudis platensis,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Pseudis,platensis,"Gallardo, 1961",NA,NA,NA
amp_637,Pseudis tocantins,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Pseudis,tocantins,"Caramaschi & Cruz, 1998",NA,LC,Yes
amp_638,Scarthyla goinorum,Tetrapoda,Amphibia,Anura,Hylidae,Pseudinae,Scarthyla,goinorum,"(Bokermann, 1962)","Madre de Dios Treefrog, Tarauaca Snouted Treefrog",LC,No
amp_639,Gabohyla pauloalvini,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Gabohyla,pauloalvini,"(Bokermann, 1973)","Perereca-de-bromélia-do-Paulo-Alvin, Salvador Caecilian",LC,Yes
amp_640,Scinax acuminatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,acuminatus,"(Cope, 1862)",NA,LC,No
amp_641,Scinax agilis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,agilis,"(Cruz & Peixoto, 1983)",NA,LC,Yes
amp_642,Scinax albicans,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,albicans,"Bokermann, 1967",Perereca,LC,Yes
amp_643,Scinax alcatraz,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,alcatraz,"(Lutz, 1973)","Perereca, Perereca-de-Alcatraz",VU,Yes
amp_644,Scinax alter,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,alter,"(Lutz, 1973)",Perereca-do-litoral,LC,Yes
amp_645,Scinax angrensis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,angrensis,"(Lutz, 1973)",Perereca,LC,Yes
amp_646,Scinax arduous,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,arduous,"Peixoto, 2002",Perereca,LC,Yes
amp_647,Scinax argyreornatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,argyreornatus,"(Miranda-Ribeiro, 1926)",NA,LC,Yes
amp_648,Scinax ariadne,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,ariadne,"(Bokermann, 1967)",Serra da Bocaina Snouted Treefrog,LC,Yes
amp_649,Scinax aromothyella,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,aromothyella,"Faivovich, 2005","perereca-risonha, risadinha",LC,No
amp_650,Scinax atratus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,atratus,"(Peixoto, 1989)","Peixoto's Snouted Treefrog, Pererequinha-de-bromélia-escura",LC,Yes
amp_651,Scinax auratus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,auratus,"(Wied-Neuwied, 1821)",NA,LC,Yes
amp_652,Scinax baumgardneri,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,baumgardneri,"(Rivero, 1961)",NA,NA,NA
amp_653,Scinax belloni,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,belloni,"Faivovich, Gasparini, & Haddad, 2010",Perereca,NT,Yes
amp_654,Scinax berthae,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,berthae,"(Barrio, 1962)",NA,LC,No
amp_655,Scinax boesemani,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,boesemani,"(Goin, 1966)",NA,LC,No
amp_656,Scinax brieni,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,brieni,"(De Witte, 1930)",Brien's Snouted Treefrog,LC,Yes
amp_657,Scinax cabralensis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,cabralensis,"Drummond, Baêta, & Pires, 2007",NA,NT,Yes
amp_658,Scinax caissara,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,caissara,"(Lourenço, Zina, Catroli, Kasahara, Faivovich, & Haddad, 2016)",NA,LC,Yes
amp_659,Scinax caldarum,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,caldarum,"(Lutz, 1968)","Caldas Snouted Treefrog, Perereca",LC,Yes
amp_660,Scinax camposseabrai,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,camposseabrai,"(Bokermann, 1968)",NA,LC,Yes
amp_661,Scinax canastrensis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,canastrensis,"(Cardoso & Haddad, 1982)",NA,LC,Yes
amp_662,Scinax cardosoi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,cardosoi,"(Carvalho-e-Silva & Peixoto, 1991)","Perereca, Revolta Snouted Treefrog",LC,Yes
amp_663,Scinax carnevallii,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,carnevallii,"(Caramaschi & Kisteumacher, 1989)",NA,LC,Yes
amp_664,Scinax catharinae,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,catharinae,"(Boulenger, 1888)",NA,LC,Yes
amp_665,Scinax centralis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,centralis,"Pombal & Bastos, 1996",NA,LC,Yes
amp_666,Scinax constrictus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,constrictus,"Lima, Bastos, & Giaretta, 2005",NA,LC,Yes
amp_667,Scinax cosenzai,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,cosenzai,"Lacerda, Peixoto, & Feio, 2012",NA,LC,Yes
amp_668,Scinax cretatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,cretatus,"Nunes & Pombal, 2011",NA,LC,Yes
amp_669,Scinax crospedospilus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,crospedospilus,"(Lutz, 1925)",Campo Belo Snouted Treefrog,LC,Yes
amp_670,Scinax cruentomma,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,cruentomma,"(Duellman, 1972)",Manaus Snouted Treefrog,LC,No
amp_671,Scinax curicica,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,curicica,"Pugliese, Pombal, & Sazima, 2004","Lanceback Treefrog, Perereca-Curicica",LC,Yes
amp_672,Scinax cuspidatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,cuspidatus,"(Lutz, 1925)","Coastal Lowland Snouted Treefrog, Raspa-cuia",LC,Yes
amp_673,Scinax dolloi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,dolloi,"(Werner, 1903)",Werner's Brazilian Treefrog,LC,Yes
amp_674,Scinax duartei,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,duartei,"(Lutz, 1951)","Duarte's Snouted, Perereca",LC,Yes
amp_675,Scinax eurydice,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,eurydice,"(Bokermann, 1968)",Maracas Snouted Treefrog,LC,Yes
amp_676,Scinax exiguus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,exiguus,"(Duellman, 1986)",Gran Sabana Snouted Treefrog,LC,No
amp_677,Scinax faivovichi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,faivovichi,"Brasileiro, Oyamaguchi, & Haddad, 2007","Perereca, Perereca-da-ilha-dos-porcos",VU,Yes
amp_678,Scinax feioi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,feioi,"Lourenço, Lacerda, Cruz, Nascimento, & Pombal, 2020",NA,NA,NA
amp_679,Scinax flavoguttatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,flavoguttatus,"(Lutz & Lutz, 1939)","Perereca-de-riacho, Yellowbelly Snouted Treefrog",LC,Yes
amp_680,Scinax fontanarrosai,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,fontanarrosai,"Baldo, Araujo-Vieira, Cardozo, Borteiro, Leal, Pereyra, Kolenc, Lyra, Garcia, Haddad, & Faivovich, 2019",NA,NA,NA
amp_681,Scinax funereus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,funereus,"(Cope, 1874)",Moyobamba Snouted Treefrog,LC,No
amp_682,Scinax fuscomarginatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,fuscomarginatus,"(Lutz, 1925)","Brown-bordered Snouted Treefrog, Pererequinha-do-brejo",LC,No
amp_683,Scinax fuscovarius,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,fuscovarius,"(Lutz, 1925)","Fuscous-blotched Treefrog, Miranda's Snouted Treefrog, Perereca-de-banheiro, San Luis Snouted Treefrog, Snouted Treefrog",LC,No
amp_684,Scinax garbei,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,garbei,"(Miranda-Ribeiro, 1926)",Eirunepe Snouted Treefrog,LC,No
amp_685,Scinax garibaldiae,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,garibaldiae,"Lourenço, Lingnau, Haddad, & Faivovich, 2019",NA,NA,NA
amp_686,Scinax goya,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,goya,"(Andrade, Santos, Rocha, Pombal, & Vaz-Silva, 2018)",Perereca-de-inverno,DD,Yes
amp_687,Scinax granulatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,granulatus,"(Peters, 1871)",NA,LC,No
amp_688,Scinax haddadorum,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,haddadorum,"Araujo-Vieira, Valdujo, & Faivovich, 2016",NA,DD,Yes
amp_689,Scinax hayii,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,hayii,"(Barbour, 1909)","Hay's Snouted Treefrog, Perereca-de-banheiro",LC,Yes
amp_690,Scinax heyeri,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,heyeri,"(Peixoto & Weygoldt, 1987)","Heyer's Snouted Treefrog, Perereca",LC,Yes
amp_691,Scinax hiemalis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,hiemalis,"(Haddad & Pombal, 1987)",Perereca-de-inverno,LC,Yes
amp_692,Scinax humilis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,humilis,"(A. Lutz & B. Lutz, 1954)",Rio Babi Snouted Treefrog,LC,Yes
amp_693,Scinax ictericus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,ictericus,"Duellman & Wiens, 1993",NA,LC,No
amp_694,Scinax imbegue,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,imbegue,"Nunes, Kwet, & Pombal, 2012",NA,LC,Yes
amp_695,Scinax insperatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,insperatus,"Silva & Alves-Silva, 2011",Perereca,DD,Yes
amp_696,Scinax iquitorum,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,iquitorum,"Moravec, Tuanama, Pérez-Peña, & Lehr, 2009",NA,LC,No
amp_697,Scinax juncae,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,juncae,"Nunes & Pombal, 2010",Perereca,LC,Yes
amp_698,Scinax jureia,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,jureia,"(Pombal & Gordo, 1991)",Jureia Snouted Treefrog,LC,Yes
amp_699,Scinax kautskyi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,kautskyi,"(Carvalho-e-Silva & Peixoto, 1991)","Kautsky's Snouted Treefrog, Perereca",LC,Yes
amp_700,Scinax lindsayi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,lindsayi,"Pyburn, 1992","Lindsay's Snouted Treefro, Lindsay's Snouted Treefrog",LC,No
amp_701,Scinax littoralis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,littoralis,"(Pombal & Gordo, 1991)",NA,LC,Yes
amp_702,Scinax littoreus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,littoreus,"(Peixoto, 1988)",Coastal Snouted Treefrog,LC,Yes
amp_703,Scinax longilineus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,longilineus,"(Lutz, 1968)",NA,LC,Yes
amp_704,Scinax luizotavioi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,luizotavioi,"(Caramaschi & Kisteumacher, 1989)",Santa Barbara Snouted Treefrog,LC,Yes
amp_705,Scinax machadoi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,machadoi,"(Bokermann & Sazima, 1973)",NA,LC,Yes
amp_706,Scinax madeirae,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,madeirae,"(Bokermann, 1964)",NA,LC,No
amp_707,Scinax maracaya,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,maracaya,"(Cardoso & Sazima, 1980)",Alpinopolis Snouted Treefrog,LC,Yes
amp_708,Scinax melanodactylus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,melanodactylus,"Lourenço, Luna, & Pombal, 2014",NA,LC,Yes
amp_709,Scinax melloi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,melloi,"(Peixoto, 1989)",Southeastern Brazil Snouted Treefrog,LC,Yes
amp_710,Scinax montivagus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,montivagus,"Juncá, Napoli, Nunes, Mercȇs, & Abreu, 2015",NA,LC,Yes
amp_711,Scinax muriciensis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,muriciensis,"Cruz, Nunes, & Lima, 2011",NA,CR,Yes
amp_712,Scinax nasicus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,nasicus,"(Cope, 1862)",Lesser Snouted Treefrog,LC,No
amp_713,Scinax nebulosus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,nebulosus,"(Spix, 1824)","Blue-headed Snouted Treefrog, Spix's Snouted Treefrog",LC,No
amp_714,Scinax obtriangulatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,obtriangulatus,"(Lutz, 1973)",NA,LC,Yes
amp_715,Scinax onca,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,onca,"Ferrão, Moravec, Fraga, Pinheiro de Almeida, Kaefer, & Lima, 2017",NA,LC,Yes
amp_716,Scinax pachycrus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,pachycrus,"(Miranda-Ribeiro, 1937)",Pocao Snouted Treefrog,LC,Yes
amp_717,Scinax pedromedinae,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,pedromedinae,"(Henle, 1991)",Henle's Snouted Treefrog,LC,No
amp_718,Scinax peixotoi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,peixotoi,"Brasileiro, Haddad, Sawaya, & Martins, 2007","Perereca, Pererequinha-da-Queimada-Grande-de-Peixoto",CR,Yes
amp_719,Scinax perereca,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,perereca,"Pombal, Haddad, & Kasahara, 1995",Perereca-de-banheiro,LC,No
amp_720,Scinax perpusillus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,perpusillus,"(Lutz & Lutz, 1939)","Bandeirantes Snouted Treefrog, Pererequinha-de-bromélia",LC,Yes
amp_721,Scinax pinimus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,pinimus,"(Bokermann & Sazima, 1973)",NA,VU,Yes
amp_722,Scinax pombali,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,pombali,"Lourenço, Carvalho, Baêta, Pezzuti, & Leite, 2013",NA,DD,Yes
amp_723,Scinax proboscideus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,proboscideus,"(Brongersma, 1933)",Gran Rio Snouted Treefrog,LC,No
amp_724,Scinax ranki,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,ranki,"(Andrade & Cardoso, 1987)",Perereca,LC,Yes
amp_725,Scinax rizibilis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,rizibilis,"(Bokermann, 1964)",NA,LC,Yes
amp_726,Scinax rogerioi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,rogerioi,"Pugliese, Baêta, & Pombal, 2009",NA,LC,Yes
amp_727,Scinax rossaferesae,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,rossaferesae,"Conte, Araujo-Vieira, Crivellari, & Berneck, 2016",Perereca-Rossaferes,LC,Yes
amp_728,Scinax rostratus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,rostratus,"(Peters, 1863)",Caracas Snouted Treefrog,LC,No
amp_729,Scinax ruber,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,ruber,"(Laurenti, 1768)",NA,LC,No
amp_730,Scinax ruberoculatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,ruberoculatus,"Ferrão, Fraga, Moravec, Kaefer, & Lima, 2018",NA,LC,No
amp_731,Scinax rupestris,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,rupestris,"Araujo-Vieira, Brandão, & Faria, 2015",NA,LC,Yes
amp_732,Scinax sateremawe,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,sateremawe,"Sturaro & Peloso, 2014",NA,LC,Yes
amp_733,Scinax similis,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,similis,"(Cochran, 1952)",Cochran's Snouted Treefrog,LC,No
amp_734,Scinax skaios,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,skaios,"Pombal, Carvalho, Canelas, & Bastos, 2010",NA,LC,Yes
amp_735,Scinax skuki,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,skuki,"Lima, Cruz, & Azevedo, 2011",NA,DD,Yes
amp_736,Scinax squalirostris,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,squalirostris,"(Lutz, 1925)",Striped Snouted Treefrog,LC,No
amp_737,Scinax strigilatus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,strigilatus,"(Spix, 1824)","Bahia Snouted Treefrog, Perereca",LC,Yes
amp_738,Scinax strussmannae,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,strussmannae,"Ferrão, Moravec, Kaefer, Fraga, & Lima, 2018",NA,NA,NA
amp_739,Scinax tigrinus,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,tigrinus,"Nunes, Carvalho, & Pereira, 2010",NA,LC,Yes
amp_740,Scinax trapicheiroi,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,trapicheiroi,"(A. Lutz & B. Lutz, 1954)","Perereca de paredão molhado, Perereca-de-riacho, Three-lined Snouted Treefrog",LC,Yes
amp_741,Scinax tropicalia,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,tropicalia,"Novaes-e-Fagundes, Araujo-Vieira, Entiauspe, Roberto, Orrico, Solé, Haddad, & Loebmann, 2021",NA,NA,NA
amp_742,Scinax tymbamirim,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,tymbamirim,"Nunes, Kwet, & Pombal, 2012",NA,LC,Yes
amp_743,Scinax tripui,Tetrapoda,Amphibia,Anura,Hylidae,Scinaxinae,Scinax,tripui,"Lourenço, Nascimento, & Pires, 2010",NA,LC,Yes
